leverage,cooks_d,dfbeta_const,dfbeta_TAI,dfbeta_age,flag_high_leverage,flag_high_cooks,note
0.012125279837004472,0.00018343575788924994,0.008117171136563508,-0.021155943989234812,-0.008142872042788468,True,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.012125279837004472,0.00018343575788924994,0.008117171136563508,-0.021155943989234812,-0.008142872042788468,True,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.012125279837004472,0.00018343575788924994,0.008117171136563508,-0.021155943989234812,-0.008142872042788468,True,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,0.0168819528608589,-0.18009359170910338,-0.03340227921041762,0.1902388391121438,False,True,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,0.0168819528608589,-0.18009359170910338,-0.03340227921041762,0.1902388391121438,False,True,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.012125279837004472,0.00018343575788924994,0.008117171136563508,-0.021155943989234812,-0.008142872042788468,True,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.012125279837004472,0.00018343575788924994,0.008117171136563508,-0.021155943989234812,-0.008142872042788468,True,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.012125279837004472,0.00018343575788924994,0.008117171136563508,-0.021155943989234812,-0.008142872042788468,True,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,0.0168819528608589,-0.18009359170910338,-0.03340227921041762,0.1902388391121438,False,True,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.012125279837004472,0.00018343575788924994,0.008117171136563508,-0.021155943989234812,-0.008142872042788468,True,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.012125279837004472,0.00018343575788924994,0.008117171136563508,-0.021155943989234812,-0.008142872042788468,True,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,0.0168819528608589,-0.18009359170910338,-0.03340227921041762,0.1902388391121438,False,True,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,0.0168819528608589,-0.18009359170910338,-0.03340227921041762,0.1902388391121438,False,True,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.003231666146809458,6.963231835276005e-05,0.011566243879636775,0.0021452118524447304,-0.012217807350437291,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,0.009488130162825514,-0.10901161138847018,-0.0316362543974193,0.11889013456850406,False,True,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,0.009488130162825514,-0.10901161138847018,-0.0316362543974193,0.11889013456850406,False,True,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.011711501550673763,0.00018595428523352,0.005135611035459795,-0.022243699086354235,-0.005151871608929247,True,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.011711501550673763,0.00018595428523352,0.005135611035459795,-0.022243699086354235,-0.005151871608929247,True,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.011711501550673763,0.00018595428523352,0.005135611035459795,-0.022243699086354235,-0.005151871608929247,True,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.011711501550673763,0.00018595428523352,0.005135611035459795,-0.022243699086354235,-0.005151871608929247,True,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
0.0019129250693689665,4.3181631584510194e-05,0.007354141236966146,0.002134244967890816,-0.008020566159535402,False,False,"Approximate influence diagnostics from auxiliary standard logit, not Firth-native."
